#    L    TT             EE             BB             TE             PP             TP             EP          
  1883   -0.38608E-02    0.10196E+02    0.00000E+00   -0.13713E+00    0.87279E-09    0.68023E-06   -0.13918E-06
  1884    0.63694E-02    0.10247E+02    0.00000E+00   -0.13973E+00    0.87156E-09    0.67857E-06   -0.14120E-06
  1885    0.16934E-01    0.10297E+02    0.00000E+00   -0.14253E+00    0.87033E-09    0.67693E-06   -0.14320E-06
  1886    0.20179E-01    0.10347E+02    0.00000E+00   -0.14530E+00    0.86911E-09    0.67531E-06   -0.14516E-06
  1887    0.23304E-01    0.10395E+02    0.00000E+00   -0.14834E+00    0.86789E-09    0.67371E-06   -0.14708E-06
  1888    0.40939E-01    0.10442E+02    0.00000E+00   -0.15137E+00    0.86667E-09    0.67213E-06   -0.14896E-06
  1889    0.43145E-01    0.10488E+02    0.00000E+00   -0.15454E+00    0.86545E-09    0.67059E-06   -0.15081E-06
  1890    0.51978E-01    0.10534E+02    0.00000E+00   -0.15785E+00    0.86423E-09    0.66907E-06   -0.15260E-06
  1891    0.67213E-01    0.10580E+02    0.00000E+00   -0.16109E+00    0.86301E-09    0.66759E-06   -0.15434E-06
  1892    0.73765E-01    0.10623E+02    0.00000E+00   -0.16456E+00    0.86180E-09    0.66614E-06   -0.15603E-06
  1893    0.78835E-01    0.10667E+02    0.00000E+00   -0.16790E+00    0.86059E-09    0.66474E-06   -0.15766E-06
  1894    0.89626E-01    0.10709E+02    0.00000E+00   -0.17118E+00    0.85938E-09    0.66337E-06   -0.15923E-06
  1895    0.91053E-01    0.10750E+02    0.00000E+00   -0.17456E+00    0.85817E-09    0.66205E-06   -0.16074E-06
  1896    0.97746E-01    0.10790E+02    0.00000E+00   -0.17798E+00    0.85696E-09    0.66078E-06   -0.16217E-06
  1897    0.10948E+00    0.10829E+02    0.00000E+00   -0.18136E+00    0.85576E-09    0.65957E-06   -0.16353E-06
  1898    0.11117E+00    0.10867E+02    0.00000E+00   -0.18486E+00    0.85456E-09    0.65840E-06   -0.16482E-06
  1899    0.11744E+00    0.10904E+02    0.00000E+00   -0.18818E+00    0.85336E-09    0.65730E-06   -0.16603E-06
  1900    0.11321E+00    0.10940E+02    0.00000E+00   -0.19156E+00    0.85216E-09    0.65625E-06   -0.16715E-06
  1901    0.11318E+00    0.10974E+02    0.00000E+00   -0.19501E+00    0.85096E-09    0.65527E-06   -0.16818E-06
  1902    0.11739E+00    0.11008E+02    0.00000E+00   -0.19832E+00    0.84977E-09    0.65435E-06   -0.16913E-06
  1903    0.11113E+00    0.11039E+02    0.00000E+00   -0.20129E+00    0.84858E-09    0.65348E-06   -0.16999E-06
  1904    0.12423E+00    0.11072E+02    0.00000E+00   -0.20372E+00    0.84738E-09    0.65267E-06   -0.17076E-06
  1905    0.10480E+00    0.11101E+02    0.00000E+00   -0.20690E+00    0.84619E-09    0.65192E-06   -0.17144E-06
  1906    0.97558E-01    0.11130E+02    0.00000E+00   -0.21017E+00    0.84501E-09    0.65121E-06   -0.17203E-06
  1907    0.95181E-01    0.11159E+02    0.00000E+00   -0.21216E+00    0.84382E-09    0.65056E-06   -0.17254E-06
  1908    0.90370E-01    0.11185E+02    0.00000E+00   -0.21518E+00    0.84264E-09    0.64994E-06   -0.17295E-06
  1909    0.75819E-01    0.11211E+02    0.00000E+00   -0.21711E+00    0.84146E-09    0.64938E-06   -0.17327E-06
  1910    0.66508E-01    0.11236E+02    0.00000E+00   -0.21952E+00    0.84028E-09    0.64885E-06   -0.17351E-06
  1911    0.62560E-01    0.11259E+02    0.00000E+00   -0.22251E+00    0.83910E-09    0.64836E-06   -0.17365E-06
  1912    0.56669E-01    0.11281E+02    0.00000E+00   -0.22396E+00    0.83792E-09    0.64791E-06   -0.17370E-06
  1913    0.56389E-01    0.11301E+02    0.00000E+00   -0.22543E+00    0.83675E-09    0.64749E-06   -0.17366E-06
  1914    0.46985E-01    0.11320E+02    0.00000E+00   -0.22704E+00    0.83557E-09    0.64710E-06   -0.17353E-06
  1915    0.43436E-01    0.11339E+02    0.00000E+00   -0.22887E+00    0.83440E-09    0.64674E-06   -0.17331E-06
  1916    0.31010E-01    0.11356E+02    0.00000E+00   -0.23028E+00    0.83323E-09    0.64640E-06   -0.17299E-06
  1917    0.32116E-01    0.11371E+02    0.00000E+00   -0.23211E+00    0.83206E-09    0.64609E-06   -0.17259E-06
  1918    0.24590E-01    0.11385E+02    0.00000E+00   -0.23371E+00    0.83090E-09    0.64579E-06   -0.17209E-06
  1919    0.23412E-01    0.11398E+02    0.00000E+00   -0.23518E+00    0.82974E-09    0.64552E-06   -0.17149E-06
  1920    0.21279E-01    0.11410E+02    0.00000E+00   -0.23662E+00    0.82857E-09    0.64526E-06   -0.17081E-06
  1921    0.10884E-01    0.11420E+02    0.00000E+00   -0.23738E+00    0.82741E-09    0.64502E-06   -0.17003E-06
  1922    0.14637E-01    0.11429E+02    0.00000E+00   -0.23829E+00    0.82625E-09    0.64478E-06   -0.16915E-06
  1923    0.10374E-01    0.11437E+02    0.00000E+00   -0.23872E+00    0.82510E-09    0.64456E-06   -0.16819E-06
  1924   -0.17808E-02    0.11443E+02    0.00000E+00   -0.23950E+00    0.82394E-09    0.64434E-06   -0.16712E-06
  1925    0.80096E-02    0.11448E+02    0.00000E+00   -0.24073E+00    0.82279E-09    0.64412E-06   -0.16596E-06
  1926    0.27263E-02    0.11452E+02    0.00000E+00   -0.24101E+00    0.82164E-09    0.64390E-06   -0.16471E-06
  1927   -0.10079E-01    0.11455E+02    0.00000E+00   -0.24268E+00    0.82049E-09    0.64368E-06   -0.16336E-06
  1928   -0.56999E-03    0.11457E+02    0.00000E+00   -0.24138E+00    0.81934E-09    0.64346E-06   -0.16192E-06
  1929   -0.57649E-02    0.11457E+02    0.00000E+00   -0.24240E+00    0.81819E-09    0.64323E-06   -0.16038E-06
  1930   -0.32555E-02    0.11456E+02    0.00000E+00   -0.24212E+00    0.81705E-09    0.64299E-06   -0.15874E-06
  1931    0.70813E-02    0.11452E+02    0.00000E+00   -0.24212E+00    0.81591E-09    0.64274E-06   -0.15701E-06
  1932    0.10512E-01    0.11449E+02    0.00000E+00   -0.24176E+00    0.81476E-09    0.64247E-06   -0.15518E-06
  1933    0.14589E-01    0.11443E+02    0.00000E+00   -0.24188E+00    0.81362E-09    0.64219E-06   -0.15325E-06
  1934    0.19434E-01    0.11437E+02    0.00000E+00   -0.24183E+00    0.81249E-09    0.64188E-06   -0.15123E-06
  1935    0.25171E-01    0.11429E+02    0.00000E+00   -0.24171E+00    0.81135E-09    0.64156E-06   -0.14910E-06
  1936    0.31923E-01    0.11420E+02    0.00000E+00   -0.24162E+00    0.81022E-09    0.64121E-06   -0.14688E-06
  1937    0.32385E-01    0.11408E+02    0.00000E+00   -0.24090E+00    0.80908E-09    0.64084E-06   -0.14456E-06
  1938    0.41538E-01    0.11397E+02    0.00000E+00   -0.24041E+00    0.80795E-09    0.64043E-06   -0.14214E-06
  1939    0.52075E-01    0.11383E+02    0.00000E+00   -0.24022E+00    0.80682E-09    0.63999E-06   -0.13962E-06
  1940    0.56692E-01    0.11369E+02    0.00000E+00   -0.24045E+00    0.80570E-09    0.63952E-06   -0.13701E-06
  1941    0.70368E-01    0.11353E+02    0.00000E+00   -0.23970E+00    0.80457E-09    0.63901E-06   -0.13429E-06
  1942    0.70942E-01    0.11336E+02    0.00000E+00   -0.23956E+00    0.80345E-09    0.63847E-06   -0.13147E-06
  1943    0.80823E-01    0.11318E+02    0.00000E+00   -0.24011E+00    0.80233E-09    0.63788E-06   -0.12856E-06
  1944    0.92704E-01    0.11298E+02    0.00000E+00   -0.23998E+00    0.80120E-09    0.63724E-06   -0.12554E-06
  1945    0.91853E-01    0.11278E+02    0.00000E+00   -0.23925E+00    0.80009E-09    0.63656E-06   -0.12242E-06
  1946    0.10068E+00    0.11255E+02    0.00000E+00   -0.24026E+00    0.79897E-09    0.63583E-06   -0.11920E-06
  1947    0.97015E-01    0.11232E+02    0.00000E+00   -0.24013E+00    0.79785E-09    0.63505E-06   -0.11587E-06
  1948    0.11070E+00    0.11208E+02    0.00000E+00   -0.24118E+00    0.79674E-09    0.63421E-06   -0.11245E-06
  1949    0.11215E+00    0.11181E+02    0.00000E+00   -0.24128E+00    0.79563E-09    0.63331E-06   -0.10892E-06
  1950    0.11634E+00    0.11155E+02    0.00000E+00   -0.24276E+00    0.79452E-09    0.63236E-06   -0.10530E-06
  1951    0.12342E+00    0.11127E+02    0.00000E+00   -0.24348E+00    0.79341E-09    0.63135E-06   -0.10156E-06
  1952    0.12624E+00    0.11097E+02    0.00000E+00   -0.24495E+00    0.79230E-09    0.63027E-06   -0.97739E-07
  1953    0.13251E+00    0.11067E+02    0.00000E+00   -0.24647E+00    0.79120E-09    0.62914E-06   -0.93825E-07
  1954    0.13510E+00    0.11035E+02    0.00000E+00   -0.24805E+00    0.79009E-09    0.62796E-06   -0.89831E-07
  1955    0.13432E+00    0.11002E+02    0.00000E+00   -0.25049E+00    0.78899E-09    0.62673E-06   -0.85764E-07
  1956    0.13045E+00    0.10968E+02    0.00000E+00   -0.25231E+00    0.78789E-09    0.62544E-06   -0.81631E-07
  1957    0.16094E+00    0.10933E+02    0.00000E+00   -0.25428E+00    0.78679E-09    0.62412E-06   -0.77440E-07
  1958    0.13695E+00    0.10896E+02    0.00000E+00   -0.25645E+00    0.78569E-09    0.62275E-06   -0.73199E-07
  1959    0.14047E+00    0.10859E+02    0.00000E+00   -0.25883E+00    0.78460E-09    0.62134E-06   -0.68914E-07
  1960    0.13467E+00    0.10821E+02    0.00000E+00   -0.26145E+00    0.78350E-09    0.61990E-06   -0.64593E-07
  1961    0.13470E+00    0.10781E+02    0.00000E+00   -0.26360E+00    0.78241E-09    0.61843E-06   -0.60244E-07
  1962    0.13343E+00    0.10741E+02    0.00000E+00   -0.26531E+00    0.78132E-09    0.61692E-06   -0.55875E-07
  1963    0.13116E+00    0.10700E+02    0.00000E+00   -0.26660E+00    0.78023E-09    0.61539E-06   -0.51492E-07
  1964    0.12817E+00    0.10657E+02    0.00000E+00   -0.26825E+00    0.77914E-09    0.61383E-06   -0.47103E-07
  1965    0.13220E+00    0.10613E+02    0.00000E+00   -0.26954E+00    0.77806E-09    0.61225E-06   -0.42715E-07
  1966    0.12869E+00    0.10568E+02    0.00000E+00   -0.27124E+00    0.77697E-09    0.61066E-06   -0.38336E-07
  1967    0.13279E+00    0.10523E+02    0.00000E+00   -0.27265E+00    0.77589E-09    0.60904E-06   -0.33974E-07
  1968    0.12250E+00    0.10476E+02    0.00000E+00   -0.27378E+00    0.77481E-09    0.60742E-06   -0.29636E-07
  1969    0.12785E+00    0.10428E+02    0.00000E+00   -0.27466E+00    0.77373E-09    0.60578E-06   -0.25329E-07
  1970    0.11941E+00    0.10381E+02    0.00000E+00   -0.27533E+00    0.77265E-09    0.60414E-06   -0.21061E-07
  1971    0.11977E+00    0.10332E+02    0.00000E+00   -0.27581E+00    0.77158E-09    0.60250E-06   -0.16839E-07
  1972    0.11437E+00    0.10281E+02    0.00000E+00   -0.27540E+00    0.77050E-09    0.60085E-06   -0.12670E-07
  1973    0.11092E+00    0.10231E+02    0.00000E+00   -0.27559E+00    0.76943E-09    0.59920E-06   -0.85630E-08
  1974    0.11716E+00    0.10178E+02    0.00000E+00   -0.27568E+00    0.76836E-09    0.59756E-06   -0.45244E-08
  1975    0.11110E+00    0.10126E+02    0.00000E+00   -0.27569E+00    0.76729E-09    0.59593E-06   -0.56169E-09
  1976    0.10789E+00    0.10072E+02    0.00000E+00   -0.27492E+00    0.76622E-09    0.59431E-06    0.33175E-08
  1977    0.10782E+00    0.10018E+02    0.00000E+00   -0.27413E+00    0.76516E-09    0.59270E-06    0.71058E-08
  1978    0.10377E+00    0.99632E+01    0.00000E+00   -0.27261E+00    0.76409E-09    0.59111E-06    0.10796E-07
  1979    0.10347E+00    0.99076E+01    0.00000E+00   -0.27112E+00    0.76303E-09    0.58953E-06    0.14380E-07
  1980    0.10720E+00    0.98512E+01    0.00000E+00   -0.26971E+00    0.76197E-09    0.58798E-06    0.17851E-07
  1981    0.10040E+00    0.97940E+01    0.00000E+00   -0.26765E+00    0.76090E-09    0.58646E-06    0.21201E-07
  1982    0.98237E-01    0.97359E+01    0.00000E+00   -0.26571E+00    0.75985E-09    0.58496E-06    0.24422E-07
  1983    0.10100E+00    0.96771E+01    0.00000E+00   -0.26393E+00    0.75879E-09    0.58349E-06    0.27509E-07
  1984    0.10156E+00    0.96182E+01    0.00000E+00   -0.26158E+00    0.75773E-09    0.58205E-06    0.30452E-07
  1985    0.10764E+00    0.95577E+01    0.00000E+00   -0.25944E+00    0.75668E-09    0.58066E-06    0.33244E-07
  1986    0.10467E+00    0.94972E+01    0.00000E+00   -0.25680E+00    0.75563E-09    0.57930E-06    0.35879E-07
  1987    0.10040E+00    0.94366E+01    0.00000E+00   -0.25443E+00    0.75458E-09    0.57798E-06    0.38348E-07
  1988    0.10253E+00    0.93751E+01    0.00000E+00   -0.25160E+00    0.75353E-09    0.57671E-06    0.40645E-07
  1989    0.10394E+00    0.93136E+01    0.00000E+00   -0.24762E+00    0.75248E-09    0.57549E-06    0.42761E-07
  1990    0.11236E+00    0.92513E+01    0.00000E+00   -0.24547E+00    0.75143E-09    0.57432E-06    0.44689E-07
  1991    0.10579E+00    0.91874E+01    0.00000E+00   -0.24222E+00    0.75039E-09    0.57320E-06    0.46422E-07
  1992    0.99388E-01    0.91241E+01    0.00000E+00   -0.23937E+00    0.74934E-09    0.57214E-06    0.47952E-07
  1993    0.10088E+00    0.90608E+01    0.00000E+00   -0.23622E+00    0.74830E-09    0.57114E-06    0.49272E-07
  1994    0.10313E+00    0.89958E+01    0.00000E+00   -0.23353E+00    0.74726E-09    0.57020E-06    0.50374E-07
  1995    0.11387E+00    0.89308E+01    0.00000E+00   -0.23134E+00    0.74622E-09    0.56933E-06    0.51252E-07
  1996    0.11111E+00    0.88650E+01    0.00000E+00   -0.22892E+00    0.74519E-09    0.56853E-06    0.51897E-07
  1997    0.11000E+00    0.87990E+01    0.00000E+00   -0.22557E+00    0.74415E-09    0.56779E-06    0.52301E-07
  1998    0.11826E+00    0.87337E+01    0.00000E+00   -0.22280E+00    0.74312E-09    0.56714E-06    0.52459E-07
  1999    0.12134E+00    0.86668E+01    0.00000E+00   -0.22138E+00    0.74208E-09    0.56655E-06    0.52362E-07
  2000    0.11954E+00    0.86006E+01    0.00000E+00   -0.21911E+00    0.74105E-09    0.56605E-06    0.52002E-07
  2001    0.12798E+00    0.85342E+01    0.00000E+00   -0.21748E+00    0.74002E-09    0.56563E-06    0.51376E-07
  2002    0.13201E+00    0.84670E+01    0.00000E+00   -0.21647E+00    0.73900E-09    0.56529E-06    0.50492E-07
  2003    0.13924E+00    0.83997E+01    0.00000E+00   -0.21528E+00    0.73797E-09    0.56503E-06    0.49362E-07
  2004    0.14985E+00    0.83323E+01    0.00000E+00   -0.21460E+00    0.73694E-09    0.56483E-06    0.47998E-07
  2005    0.14915E+00    0.82640E+01    0.00000E+00   -0.21364E+00    0.73592E-09    0.56471E-06    0.46412E-07
  2006    0.15963E+00    0.81971E+01    0.00000E+00   -0.21383E+00    0.73490E-09    0.56465E-06    0.44616E-07
  2007    0.15917E+00    0.81286E+01    0.00000E+00   -0.21289E+00    0.73388E-09    0.56464E-06    0.42622E-07
  2008    0.17024E+00    0.80600E+01    0.00000E+00   -0.21299E+00    0.73286E-09    0.56469E-06    0.40442E-07
  2009    0.17815E+00    0.79920E+01    0.00000E+00   -0.21187E+00    0.73184E-09    0.56480E-06    0.38087E-07
  2010    0.17567E+00    0.79240E+01    0.00000E+00   -0.21170E+00    0.73083E-09    0.56495E-06    0.35570E-07
  2011    0.18526E+00    0.78551E+01    0.00000E+00   -0.21168E+00    0.72981E-09    0.56515E-06    0.32903E-07
  2012    0.19224E+00    0.77868E+01    0.00000E+00   -0.21176E+00    0.72880E-09    0.56538E-06    0.30097E-07
  2013    0.18937E+00    0.77177E+01    0.00000E+00   -0.21189E+00    0.72779E-09    0.56566E-06    0.27165E-07
  2014    0.19910E+00    0.76499E+01    0.00000E+00   -0.21053E+00    0.72678E-09    0.56596E-06    0.24118E-07
  2015    0.20677E+00    0.75813E+01    0.00000E+00   -0.21136E+00    0.72577E-09    0.56630E-06    0.20968E-07
  2016    0.21997E+00    0.75133E+01    0.00000E+00   -0.21059E+00    0.72476E-09    0.56666E-06    0.17728E-07
  2017    0.21661E+00    0.74453E+01    0.00000E+00   -0.21042E+00    0.72375E-09    0.56704E-06    0.14409E-07
  2018    0.21916E+00    0.73773E+01    0.00000E+00   -0.21004E+00    0.72275E-09    0.56743E-06    0.11023E-07
  2019    0.22036E+00    0.73093E+01    0.00000E+00   -0.20792E+00    0.72175E-09    0.56784E-06    0.75817E-08
  2020    0.22781E+00    0.72413E+01    0.00000E+00   -0.20772E+00    0.72075E-09    0.56826E-06    0.40979E-08
  2021    0.23429E+00    0.71740E+01    0.00000E+00   -0.20642E+00    0.71975E-09    0.56868E-06    0.58298E-09
  2022    0.23252E+00    0.71068E+01    0.00000E+00   -0.20546E+00    0.71875E-09    0.56911E-06   -0.29510E-08
  2023    0.23014E+00    0.70397E+01    0.00000E+00   -0.20403E+00    0.71775E-09    0.56953E-06   -0.64922E-08
  2024    0.23473E+00    0.69728E+01    0.00000E+00   -0.20284E+00    0.71676E-09    0.56995E-06   -0.10029E-07
  2025    0.22420E+00    0.69062E+01    0.00000E+00   -0.20109E+00    0.71576E-09    0.57036E-06   -0.13548E-07
  2026    0.22845E+00    0.68399E+01    0.00000E+00   -0.19947E+00    0.71477E-09    0.57075E-06   -0.17039E-07
  2027    0.23279E+00    0.67739E+01    0.00000E+00   -0.19718E+00    0.71378E-09    0.57112E-06   -0.20490E-07
  2028    0.22255E+00    0.67083E+01    0.00000E+00   -0.19493E+00    0.71279E-09    0.57147E-06   -0.23888E-07
  2029    0.22762E+00    0.66429E+01    0.00000E+00   -0.19265E+00    0.71180E-09    0.57180E-06   -0.27221E-07
  2030    0.21846E+00    0.65779E+01    0.00000E+00   -0.19029E+00    0.71081E-09    0.57210E-06   -0.30479E-07
  2031    0.21013E+00    0.65134E+01    0.00000E+00   -0.18781E+00    0.70983E-09    0.57236E-06   -0.33647E-07
  2032    0.21022E+00    0.64491E+01    0.00000E+00   -0.18516E+00    0.70884E-09    0.57259E-06   -0.36716E-07
  2033    0.20405E+00    0.63855E+01    0.00000E+00   -0.18227E+00    0.70786E-09    0.57277E-06   -0.39672E-07
  2034    0.20667E+00    0.63222E+01    0.00000E+00   -0.17911E+00    0.70688E-09    0.57291E-06   -0.42505E-07
  2035    0.19598E+00    0.62594E+01    0.00000E+00   -0.17562E+00    0.70590E-09    0.57300E-06   -0.45201E-07
  2036    0.18699E+00    0.61970E+01    0.00000E+00   -0.17249E+00    0.70492E-09    0.57304E-06   -0.47749E-07
  2037    0.18734E+00    0.61352E+01    0.00000E+00   -0.16893E+00    0.70394E-09    0.57302E-06   -0.50138E-07
  2038    0.16747E+00    0.60738E+01    0.00000E+00   -0.16564E+00    0.70297E-09    0.57294E-06   -0.52354E-07
  2039    0.16472E+00    0.60131E+01    0.00000E+00   -0.16106E+00    0.70199E-09    0.57279E-06   -0.54387E-07
  2040    0.16441E+00    0.59528E+01    0.00000E+00   -0.15739E+00    0.70102E-09    0.57258E-06   -0.56224E-07
  2041    0.15186E+00    0.58931E+01    0.00000E+00   -0.15308E+00    0.70005E-09    0.57229E-06   -0.57853E-07
  2042    0.14953E+00    0.58340E+01    0.00000E+00   -0.14957E+00    0.69908E-09    0.57193E-06   -0.59262E-07
  2043    0.13533E+00    0.57755E+01    0.00000E+00   -0.14458E+00    0.69811E-09    0.57148E-06   -0.60441E-07
  2044    0.13914E+00    0.57176E+01    0.00000E+00   -0.14028E+00    0.69715E-09    0.57096E-06   -0.61375E-07
  2045    0.13144E+00    0.56603E+01    0.00000E+00   -0.13589E+00    0.69618E-09    0.57034E-06   -0.62054E-07
  2046    0.13468E+00    0.56037E+01    0.00000E+00   -0.13210E+00    0.69522E-09    0.56964E-06   -0.62466E-07
  2047    0.12676E+00    0.55477E+01    0.00000E+00   -0.12810E+00    0.69425E-09    0.56883E-06   -0.62599E-07
  2048    0.12273E+00    0.54924E+01    0.00000E+00   -0.12312E+00    0.69329E-09    0.56793E-06   -0.62440E-07
  2049    0.12275E+00    0.54378E+01    0.00000E+00   -0.11931E+00    0.69233E-09    0.56693E-06   -0.61978E-07
  2050    0.11958E+00    0.53838E+01    0.00000E+00   -0.11442E+00    0.69137E-09    0.56581E-06   -0.61201E-07
  2051    0.10594E+00    0.53306E+01    0.00000E+00   -0.11060E+00    0.69042E-09    0.56459E-06   -0.60102E-07
  2052    0.11154E+00    0.52782E+01    0.00000E+00   -0.10631E+00    0.68946E-09    0.56326E-06   -0.58689E-07
  2053    0.10661E+00    0.52264E+01    0.00000E+00   -0.10148E+00    0.68851E-09    0.56183E-06   -0.56975E-07
  2054    0.10597E+00    0.51754E+01    0.00000E+00   -0.97533E-01    0.68755E-09    0.56030E-06   -0.54976E-07
  2055    0.10215E+00    0.51251E+01    0.00000E+00   -0.93653E-01    0.68660E-09    0.55868E-06   -0.52703E-07
