#    L    TT             EE             TE             PP             TP          
  1414    0.87178E+00    0.13883E+02   -0.60951E+00    0.81518E+05    0.27382E+02
  1415    0.89059E+00    0.13718E+02   -0.59984E+00    0.81390E+05    0.27369E+02
  1416    0.95538E+00    0.13555E+02   -0.59036E+00    0.81262E+05    0.27356E+02
  1417    0.91794E+00    0.13394E+02   -0.58153E+00    0.81134E+05    0.27344E+02
  1418    0.92718E+00    0.13235E+02   -0.57085E+00    0.81007E+05    0.27332E+02
  1419    0.90914E+00    0.13079E+02   -0.56100E+00    0.80880E+05    0.27320E+02
  1420    0.93847E+00    0.12926E+02   -0.55097E+00    0.80753E+05    0.27309E+02
  1421    0.94120E+00    0.12774E+02   -0.54048E+00    0.80626E+05    0.27297E+02
  1422    0.99198E+00    0.12626E+02   -0.52999E+00    0.80500E+05    0.27286E+02
  1423    0.94257E+00    0.12480E+02   -0.51923E+00    0.80374E+05    0.27274E+02
  1424    0.10162E+01    0.12336E+02   -0.50792E+00    0.80248E+05    0.27262E+02
  1425    0.99027E+00    0.12196E+02   -0.49652E+00    0.80122E+05    0.27250E+02
  1426    0.93949E+00    0.12058E+02   -0.48476E+00    0.79997E+05    0.27238E+02
  1427    0.10127E+01    0.11923E+02   -0.47235E+00    0.79872E+05    0.27225E+02
  1428    0.98753E+00    0.11789E+02   -0.46051E+00    0.79747E+05    0.27211E+02
  1429    0.93845E+00    0.11661E+02   -0.44673E+00    0.79622E+05    0.27197E+02
  1430    0.94015E+00    0.11534E+02   -0.43444E+00    0.79498E+05    0.27182E+02
  1431    0.91869E+00    0.11409E+02   -0.42039E+00    0.79374E+05    0.27166E+02
  1432    0.87440E+00    0.11288E+02   -0.40654E+00    0.79250E+05    0.27150E+02
  1433    0.95619E+00    0.11170E+02   -0.39186E+00    0.79126E+05    0.27132E+02
  1434    0.94156E+00    0.11056E+02   -0.37682E+00    0.79002E+05    0.27113E+02
  1435    0.90513E+00    0.10943E+02   -0.36189E+00    0.78879E+05    0.27093E+02
  1436    0.92152E+00    0.10834E+02   -0.34752E+00    0.78756E+05    0.27072E+02
  1437    0.84251E+00    0.10728E+02   -0.33121E+00    0.78633E+05    0.27049E+02
  1438    0.81701E+00    0.10625E+02   -0.31640E+00    0.78511E+05    0.27025E+02
  1439    0.77108E+00    0.10525E+02   -0.29910E+00    0.78388E+05    0.26999E+02
  1440    0.77934E+00    0.10429E+02   -0.28274E+00    0.78266E+05    0.26972E+02
  1441    0.76785E+00    0.10335E+02   -0.26704E+00    0.78144E+05    0.26943E+02
  1442    0.73696E+00    0.10244E+02   -0.25025E+00    0.78022E+05    0.26912E+02
  1443    0.68699E+00    0.10158E+02   -0.23207E+00    0.77901E+05    0.26879E+02
  1444    0.69259E+00    0.10074E+02   -0.21447E+00    0.77780E+05    0.26844E+02
  1445    0.60552E+00    0.99936E+01   -0.19716E+00    0.77659E+05    0.26807E+02
  1446    0.64898E+00    0.99156E+01   -0.17838E+00    0.77538E+05    0.26768E+02
  1447    0.52617E+00    0.98418E+01   -0.15785E+00    0.77417E+05    0.26727E+02
  1448    0.53458E+00    0.97716E+01   -0.13975E+00    0.77297E+05    0.26683E+02
  1449    0.52596E+00    0.97033E+01   -0.12010E+00    0.77177E+05    0.26637E+02
  1450    0.50068E+00    0.96393E+01   -0.10009E+00    0.77057E+05    0.26588E+02
  1451    0.53317E+00    0.95788E+01   -0.80940E-01    0.76937E+05    0.26537E+02
  1452    0.47435E+00    0.95211E+01   -0.62424E-01    0.76818E+05    0.26483E+02
  1453    0.47209E+00    0.94669E+01   -0.42089E-01    0.76699E+05    0.26427E+02
  1454    0.52569E+00    0.94162E+01   -0.21197E-01    0.76580E+05    0.26368E+02
  1455    0.56017E+00    0.93683E+01   -0.10117E-02    0.76461E+05    0.26307E+02
  1456    0.57483E+00    0.93247E+01    0.17947E-01    0.76342E+05    0.26244E+02
  1457    0.49470E+00    0.92831E+01    0.38131E-01    0.76224E+05    0.26179E+02
  1458    0.54193E+00    0.92459E+01    0.58277E-01    0.76106E+05    0.26112E+02
  1459    0.56724E+00    0.92114E+01    0.79349E-01    0.75988E+05    0.26043E+02
  1460    0.56996E+00    0.91812E+01    0.99343E-01    0.75870E+05    0.25972E+02
  1461    0.62365E+00    0.91524E+01    0.11848E+00    0.75753E+05    0.25900E+02
  1462    0.65335E+00    0.91278E+01    0.13773E+00    0.75635E+05    0.25827E+02
  1463    0.58407E+00    0.91069E+01    0.15731E+00    0.75518E+05    0.25751E+02
  1464    0.63797E+00    0.90888E+01    0.17670E+00    0.75402E+05    0.25675E+02
  1465    0.59149E+00    0.90742E+01    0.19538E+00    0.75285E+05    0.25597E+02
  1466    0.66679E+00    0.90633E+01    0.21432E+00    0.75169E+05    0.25518E+02
  1467    0.64033E+00    0.90552E+01    0.23226E+00    0.75052E+05    0.25439E+02
  1468    0.65997E+00    0.90507E+01    0.25015E+00    0.74936E+05    0.25358E+02
  1469    0.72502E+00    0.90491E+01    0.26748E+00    0.74821E+05    0.25276E+02
  1470    0.61193E+00    0.90503E+01    0.28522E+00    0.74705E+05    0.25194E+02
  1471    0.69141E+00    0.90559E+01    0.30136E+00    0.74590E+05    0.25111E+02
  1472    0.73993E+00    0.90644E+01    0.31761E+00    0.74475E+05    0.25028E+02
  1473    0.75679E+00    0.90758E+01    0.33270E+00    0.74360E+05    0.24944E+02
  1474    0.66700E+00    0.90900E+01    0.34834E+00    0.74245E+05    0.24860E+02
  1475    0.69272E+00    0.91072E+01    0.36327E+00    0.74130E+05    0.24776E+02
  1476    0.68468E+00    0.91280E+01    0.37697E+00    0.74016E+05    0.24691E+02
  1477    0.71648E+00    0.91517E+01    0.39115E+00    0.73902E+05    0.24607E+02
  1478    0.71313E+00    0.91783E+01    0.40455E+00    0.73788E+05    0.24523E+02
  1479    0.74821E+00    0.92086E+01    0.41716E+00    0.73675E+05    0.24438E+02
  1480    0.74675E+00    0.92419E+01    0.42965E+00    0.73561E+05    0.24355E+02
  1481    0.71548E+00    0.92773E+01    0.44181E+00    0.73448E+05    0.24271E+02
  1482    0.72798E+00    0.93164E+01    0.45362E+00    0.73335E+05    0.24188E+02
  1483    0.71671E+00    0.93584E+01    0.46502E+00    0.73222E+05    0.24106E+02
  1484    0.73296E+00    0.94026E+01    0.47615E+00    0.73109E+05    0.24024E+02
  1485    0.72404E+00    0.94498E+01    0.48694E+00    0.72997E+05    0.23943E+02
  1486    0.71154E+00    0.95007E+01    0.49769E+00    0.72885E+05    0.23864E+02
  1487    0.69475E+00    0.95531E+01    0.50817E+00    0.72773E+05    0.23785E+02
  1488    0.69528E+00    0.96092E+01    0.51861E+00    0.72661E+05    0.23707E+02
  1489    0.66785E+00    0.96683E+01    0.52885E+00    0.72549E+05    0.23630E+02
  1490    0.64890E+00    0.97289E+01    0.53915E+00    0.72438E+05    0.23555E+02
  1491    0.63031E+00    0.97924E+01    0.54941E+00    0.72326E+05    0.23481E+02
  1492    0.61882E+00    0.98590E+01    0.55981E+00    0.72215E+05    0.23409E+02
  1493    0.59886E+00    0.99271E+01    0.57035E+00    0.72105E+05    0.23338E+02
  1494    0.57717E+00    0.99981E+01    0.58111E+00    0.71994E+05    0.23269E+02
  1495    0.56049E+00    0.10072E+02    0.59220E+00    0.71884E+05    0.23202E+02
  1496    0.54068E+00    0.10149E+02    0.60376E+00    0.71773E+05    0.23136E+02
  1497    0.51704E+00    0.10226E+02    0.61580E+00    0.71663E+05    0.23073E+02
  1498    0.50375E+00    0.10307E+02    0.62838E+00    0.71553E+05    0.23012E+02
  1499    0.48524E+00    0.10390E+02    0.64174E+00    0.71444E+05    0.22953E+02
  1500    0.46825E+00    0.10475E+02    0.65586E+00    0.71334E+05    0.22897E+02
  1501    0.45204E+00    0.10562E+02    0.67102E+00    0.71225E+05    0.22842E+02
  1502    0.43569E+00    0.10652E+02    0.68671E+00    0.71116E+05    0.22790E+02
  1503    0.42568E+00    0.10744E+02    0.70307E+00    0.71007E+05    0.22741E+02
  1504    0.41362E+00    0.10837E+02    0.72017E+00    0.70899E+05    0.22693E+02
  1505    0.39856E+00    0.10932E+02    0.73762E+00    0.70790E+05    0.22648E+02
  1506    0.38698E+00    0.11030E+02    0.75549E+00    0.70682E+05    0.22605E+02
  1507    0.37791E+00    0.11129E+02    0.77368E+00    0.70574E+05    0.22564E+02
  1508    0.37041E+00    0.11230E+02    0.79182E+00    0.70466E+05    0.22524E+02
  1509    0.35609E+00    0.11332E+02    0.81005E+00    0.70358E+05    0.22487E+02
  1510    0.35628E+00    0.11437E+02    0.82804E+00    0.70251E+05    0.22451E+02
  1511    0.34031E+00    0.11543E+02    0.84655E+00    0.70143E+05    0.22417E+02
  1512    0.32951E+00    0.11650E+02    0.86331E+00    0.70036E+05    0.22384E+02
  1513    0.31550E+00    0.11759E+02    0.88130E+00    0.69929E+05    0.22353E+02
  1514    0.31218E+00    0.11871E+02    0.89828E+00    0.69823E+05    0.22323E+02
  1515    0.32603E+00    0.11983E+02    0.91571E+00    0.69716E+05    0.22295E+02
  1516    0.31894E+00    0.12096E+02    0.93136E+00    0.69610E+05    0.22268E+02
  1517    0.31968E+00    0.12211E+02    0.94744E+00    0.69504E+05    0.22242E+02
  1518    0.31987E+00    0.12327E+02    0.96395E+00    0.69398E+05    0.22217E+02
  1519    0.31854E+00    0.12444E+02    0.97790E+00    0.69292E+05    0.22194E+02
  1520    0.32960E+00    0.12562E+02    0.99224E+00    0.69186E+05    0.22171E+02
  1521    0.32981E+00    0.12682E+02    0.10062E+01    0.69081E+05    0.22149E+02
  1522    0.32564E+00    0.12802E+02    0.10191E+01    0.68976E+05    0.22128E+02
  1523    0.33100E+00    0.12923E+02    0.10316E+01    0.68871E+05    0.22108E+02
  1524    0.33007E+00    0.13045E+02    0.10430E+01    0.68766E+05    0.22088E+02
  1525    0.32933E+00    0.13169E+02    0.10540E+01    0.68661E+05    0.22069E+02
  1526    0.33525E+00    0.13292E+02    0.10645E+01    0.68557E+05    0.22051E+02
  1527    0.33944E+00    0.13416E+02    0.10732E+01    0.68452E+05    0.22032E+02
  1528    0.34096E+00    0.13541E+02    0.10821E+01    0.68348E+05    0.22015E+02
  1529    0.34627E+00    0.13667E+02    0.10906E+01    0.68244E+05    0.21997E+02
  1530    0.35443E+00    0.13793E+02    0.10979E+01    0.68141E+05    0.21980E+02
  1531    0.35704E+00    0.13919E+02    0.11040E+01    0.68037E+05    0.21963E+02
  1532    0.36801E+00    0.14047E+02    0.11103E+01    0.67934E+05    0.21946E+02
  1533    0.37152E+00    0.14174E+02    0.11169E+01    0.67830E+05    0.21928E+02
  1534    0.38149E+00    0.14302E+02    0.11208E+01    0.67727E+05    0.21911E+02
  1535    0.38952E+00    0.14430E+02    0.11256E+01    0.67625E+05    0.21894E+02
  1536    0.39467E+00    0.14558E+02    0.11291E+01    0.67522E+05    0.21876E+02
  1537    0.41083E+00    0.14686E+02    0.11321E+01    0.67420E+05    0.21858E+02
  1538    0.42961E+00    0.14815E+02    0.11353E+01    0.67317E+05    0.21840E+02
  1539    0.41293E+00    0.14943E+02    0.11379E+01    0.67215E+05    0.21821E+02
  1540    0.41926E+00    0.15070E+02    0.11407E+01    0.67113E+05    0.21801E+02
  1541    0.42535E+00    0.15199E+02    0.11422E+01    0.67012E+05    0.21781E+02
  1542    0.43025E+00    0.15327E+02    0.11445E+01    0.66910E+05    0.21760E+02
  1543    0.42557E+00    0.15454E+02    0.11455E+01    0.66809E+05    0.21738E+02
  1544    0.42523E+00    0.15582E+02    0.11474E+01    0.66707E+05    0.21716E+02
  1545    0.42826E+00    0.15709E+02    0.11493E+01    0.66606E+05    0.21692E+02
  1546    0.41885E+00    0.15835E+02    0.11506E+01    0.66506E+05    0.21668E+02
  1547    0.41090E+00    0.15961E+02    0.11528E+01    0.66405E+05    0.21642E+02
  1548    0.41090E+00    0.16087E+02    0.11550E+01    0.66304E+05    0.21615E+02
  1549    0.40301E+00    0.16212E+02    0.11580E+01    0.66204E+05    0.21587E+02
  1550    0.40116E+00    0.16336E+02    0.11610E+01    0.66104E+05    0.21557E+02
  1551    0.38219E+00    0.16460E+02    0.11641E+01    0.66004E+05    0.21527E+02
  1552    0.37534E+00    0.16582E+02    0.11685E+01    0.65904E+05    0.21494E+02
  1553    0.35796E+00    0.16705E+02    0.11740E+01    0.65805E+05    0.21461E+02
  1554    0.34452E+00    0.16827E+02    0.11790E+01    0.65705E+05    0.21426E+02
  1555    0.31980E+00    0.16947E+02    0.11847E+01    0.65606E+05    0.21390E+02
  1556    0.30569E+00    0.17066E+02    0.11903E+01    0.65507E+05    0.21353E+02
  1557    0.28697E+00    0.17185E+02    0.11962E+01    0.65408E+05    0.21315E+02
  1558    0.27068E+00    0.17303E+02    0.12030E+01    0.65309E+05    0.21275E+02
  1559    0.26389E+00    0.17418E+02    0.12090E+01    0.65211E+05    0.21235E+02
  1560    0.25136E+00    0.17534E+02    0.12149E+01    0.65112E+05    0.21194E+02
  1561    0.21785E+00    0.17647E+02    0.12210E+01    0.65014E+05    0.21152E+02
  1562    0.18527E+00    0.17760E+02    0.12266E+01    0.64916E+05    0.21109E+02
  1563    0.16068E+00    0.17872E+02    0.12328E+01    0.64818E+05    0.21066E+02
  1564    0.14370E+00    0.17982E+02    0.12388E+01    0.64720E+05    0.21021E+02
  1565    0.13395E+00    0.18090E+02    0.12444E+01    0.64623E+05    0.20976E+02
  1566    0.11620E+00    0.18197E+02    0.12508E+01    0.64525E+05    0.20931E+02
  1567    0.90075E-01    0.18301E+02    0.12556E+01    0.64428E+05    0.20885E+02
  1568    0.70053E-01    0.18406E+02    0.12607E+01    0.64331E+05    0.20838E+02
  1569    0.63188E-01    0.18508E+02    0.12656E+01    0.64234E+05    0.20791E+02
  1570    0.54246E-01    0.18610E+02    0.12702E+01    0.64138E+05    0.20744E+02
  1571    0.50279E-01    0.18711E+02    0.12752E+01    0.64041E+05    0.20696E+02
  1572    0.36055E-01    0.18808E+02    0.12790E+01    0.63945E+05    0.20648E+02
  1573    0.26053E-01    0.18904E+02    0.12826E+01    0.63849E+05    0.20600E+02
  1574    0.34754E-01    0.18998E+02    0.12859E+01    0.63753E+05    0.20551E+02
  1575    0.32068E-01    0.19091E+02    0.12889E+01    0.63657E+05    0.20503E+02
  1576    0.32476E-01    0.19179E+02    0.12914E+01    0.63561E+05    0.20454E+02
  1577    0.35601E-01    0.19268E+02    0.12936E+01    0.63466E+05    0.20405E+02
  1578    0.41068E-01    0.19354E+02    0.12955E+01    0.63370E+05    0.20357E+02
  1579    0.55928E-01    0.19438E+02    0.12970E+01    0.63275E+05    0.20308E+02
  1580    0.57519E-01    0.19521E+02    0.12981E+01    0.63180E+05    0.20260E+02
  1581    0.60323E-01    0.19601E+02    0.12989E+01    0.63085E+05    0.20212E+02
  1582    0.78820E-01    0.19679E+02    0.12993E+01    0.62991E+05    0.20164E+02
  1583    0.82919E-01    0.19754E+02    0.12993E+01    0.62896E+05    0.20117E+02
  1584    0.10196E+00    0.19828E+02    0.12989E+01    0.62802E+05    0.20070E+02
  1585    0.10585E+00    0.19901E+02    0.12982E+01    0.62708E+05    0.20023E+02
  1586    0.12393E+00    0.19969E+02    0.12971E+01    0.62614E+05    0.19977E+02
  1587    0.14096E+00    0.20037E+02    0.12955E+01    0.62520E+05    0.19931E+02
  1588    0.16400E+00    0.20102E+02    0.12936E+01    0.62426E+05    0.19886E+02
  1589    0.17781E+00    0.20164E+02    0.12913E+01    0.62332E+05    0.19842E+02
  1590    0.18945E+00    0.20224E+02    0.12887E+01    0.62239E+05    0.19798E+02
  1591    0.21339E+00    0.20282E+02    0.12857E+01    0.62146E+05    0.19755E+02
  1592    0.22698E+00    0.20338E+02    0.12825E+01    0.62053E+05    0.19713E+02
  1593    0.24469E+00    0.20391E+02    0.12788E+01    0.61960E+05    0.19672E+02
  1594    0.25130E+00    0.20442E+02    0.12749E+01    0.61867E+05    0.19631E+02
  1595    0.26871E+00    0.20491E+02    0.12709E+01    0.61775E+05    0.19592E+02
  1596    0.28911E+00    0.20537E+02    0.12665E+01    0.61682E+05    0.19554E+02
  1597    0.29728E+00    0.20580E+02    0.12619E+01    0.61590E+05    0.19516E+02
  1598    0.30769E+00    0.20621E+02    0.12572E+01    0.61498E+05    0.19480E+02
  1599    0.31254E+00    0.20660E+02    0.12522E+01    0.61406E+05    0.19445E+02
  1600    0.31888E+00    0.20696E+02    0.12470E+01    0.61314E+05    0.19412E+02
  1601    0.31903E+00    0.20730E+02    0.12416E+01    0.61223E+05    0.19379E+02
  1602    0.30582E+00    0.20761E+02    0.12362E+01    0.61131E+05    0.19348E+02
  1603    0.30935E+00    0.20789E+02    0.12303E+01    0.61040E+05    0.19318E+02
  1604    0.30027E+00    0.20815E+02    0.12241E+01    0.60949E+05    0.19289E+02
  1605    0.29383E+00    0.20838E+02    0.12184E+01    0.60858E+05    0.19261E+02
  1606    0.28298E+00    0.20859E+02    0.12120E+01    0.60767E+05    0.19234E+02
  1607    0.26810E+00    0.20877E+02    0.12052E+01    0.60676E+05    0.19208E+02
  1608    0.24957E+00    0.20894E+02    0.11994E+01    0.60586E+05    0.19183E+02
  1609    0.24263E+00    0.20906E+02    0.11930E+01    0.60495E+05    0.19159E+02
  1610    0.23279E+00    0.20916E+02    0.11865E+01    0.60405E+05    0.19136E+02
  1611    0.21302E+00    0.20924E+02    0.11804E+01    0.60315E+05    0.19113E+02
  1612    0.20598E+00    0.20929E+02    0.11739E+01    0.60225E+05    0.19091E+02
  1613    0.18234E+00    0.20931E+02    0.11676E+01    0.60136E+05    0.19070E+02
  1614    0.17218E+00    0.20932E+02    0.11611E+01    0.60046E+05    0.19049E+02
  1615    0.16104E+00    0.20929E+02    0.11552E+01    0.59957E+05    0.19028E+02
  1616    0.14187E+00    0.20924E+02    0.11496E+01    0.59867E+05    0.19008E+02
  1617    0.12989E+00    0.20916E+02    0.11442E+01    0.59778E+05    0.18988E+02
  1618    0.11807E+00    0.20906E+02    0.11388E+01    0.59689E+05    0.18969E+02
  1619    0.91936E-01    0.20893E+02    0.11331E+01    0.59600E+05    0.18949E+02
  1620    0.88998E-01    0.20878E+02    0.11278E+01    0.59512E+05    0.18930E+02
  1621    0.79929E-01    0.20859E+02    0.11227E+01    0.59423E+05    0.18911E+02
  1622    0.72536E-01    0.20838E+02    0.11176E+01    0.59335E+05    0.18892E+02
  1623    0.59773E-01    0.20815E+02    0.11123E+01    0.59247E+05    0.18873E+02
  1624    0.56877E-01    0.20790E+02    0.11081E+01    0.59159E+05    0.18854E+02
  1625    0.56799E-01    0.20761E+02    0.11035E+01    0.59071E+05    0.18835E+02
  1626    0.52492E-01    0.20730E+02    0.10988E+01    0.58983E+05    0.18816E+02
  1627    0.44336E-01    0.20696E+02    0.10948E+01    0.58896E+05    0.18796E+02
  1628    0.40140E-01    0.20661E+02    0.10904E+01    0.58808E+05    0.18776E+02
  1629    0.40285E-01    0.20623E+02    0.10871E+01    0.58721E+05    0.18756E+02
  1630    0.45151E-01    0.20582E+02    0.10830E+01    0.58634E+05    0.18735E+02
  1631    0.32834E-01    0.20539E+02    0.10796E+01    0.58547E+05    0.18714E+02
  1632    0.40855E-01    0.20493E+02    0.10759E+01    0.58460E+05    0.18692E+02
  1633    0.47311E-01    0.20445E+02    0.10725E+01    0.58373E+05    0.18669E+02
  1634    0.67439E-01    0.20394E+02    0.10692E+01    0.58287E+05    0.18646E+02
  1635    0.71905E-01    0.20342E+02    0.10658E+01    0.58200E+05    0.18622E+02
  1636    0.83375E-01    0.20285E+02    0.10629E+01    0.58114E+05    0.18598E+02
  1637    0.94802E-01    0.20228E+02    0.10589E+01    0.58028E+05    0.18572E+02
  1638    0.99137E-01    0.20169E+02    0.10557E+01    0.57942E+05    0.18546E+02
  1639    0.11905E+00    0.20106E+02    0.10524E+01    0.57856E+05    0.18519E+02
  1640    0.13263E+00    0.20042E+02    0.10482E+01    0.57771E+05    0.18490E+02
  1641    0.14025E+00    0.19975E+02    0.10443E+01    0.57685E+05    0.18461E+02
  1642    0.15717E+00    0.19906E+02    0.10414E+01    0.57600E+05    0.18430E+02
  1643    0.16890E+00    0.19836E+02    0.10369E+01    0.57515E+05    0.18398E+02
  1644    0.17582E+00    0.19762E+02    0.10308E+01    0.57429E+05    0.18365E+02
  1645    0.18574E+00    0.19686E+02    0.10258E+01    0.57345E+05    0.18331E+02
  1646    0.19161E+00    0.19609E+02    0.10202E+01    0.57260E+05    0.18295E+02
  1647    0.20867E+00    0.19529E+02    0.10154E+01    0.57175E+05    0.18257E+02
  1648    0.22244E+00    0.19447E+02    0.10082E+01    0.57091E+05    0.18219E+02
  1649    0.23331E+00    0.19364E+02    0.10007E+01    0.57006E+05    0.18178E+02
  1650    0.24166E+00    0.19278E+02    0.99335E+00    0.56922E+05    0.18136E+02
